project,location,start_date_time,end_date_time
ABMI Ecosystem Health 2018,536-NW,2018-02-16T13:24:00Z,2018-07-21T15:03:00Z
ABMI Ecosystem Health 2018,536-SE,2018-02-16T13:09:00Z,2018-07-22T09:51:00Z
ABMI Ecosystem Health 2018,536-SW,2018-02-16T13:23:00Z,2018-07-21T15:33:00Z
ABMI Ecosystem Health 2016,537-NE,2016-03-13T13:31:00Z,2016-09-23T11:26:00Z
ABMI Ecosystem Health 2016,537-NW,2016-03-13T13:11:00Z,2016-09-23T10:39:00Z
ABMI Ecosystem Health 2016,537-SE,2016-03-13T12:28:00Z,2016-09-23T11:32:00Z
ABMI Ecosystem Health 2016,537-SW,2016-03-13T12:18:00Z,2016-09-23T10:49:00Z
ABMI Ecosystem Health 2016,538-NE,2016-03-12T12:15:00Z,2016-09-24T11:02:00Z
ABMI Ecosystem Health 2016,538-NW,2016-03-12T11:52:00Z,2016-09-24T11:51:00Z
ABMI Ecosystem Health 2016,538-SE,2016-03-12T16:55:00Z,2016-09-24T11:23:00Z
ABMI Ecosystem Health 2017,538-SW,2016-09-24T13:33:00Z,2017-07-10T07:51:00Z
ABMI Ecosystem Health 2016,539-NE,2016-03-11T13:16:00Z,2016-09-25T09:12:00Z
ABMI Ecosystem Health 2016,539-NW,2016-03-11T13:08:00Z,2016-09-25T10:11:00Z
ABMI Ecosystem Health 2016,539-SE,2016-03-11T12:16:00Z,2016-09-25T10:21:00Z
ABMI Ecosystem Health 2016,539-SW,2016-03-11T12:05:00Z,2016-09-25T08:59:00Z
ABMI Ecosystem Health 2014,540-NE,2014-03-25T10:50:00Z,2014-07-24T14:41:00Z
ABMI Ecosystem Health 2014,540-NW,2014-03-25T14:30:00Z,2014-07-24T13:57:00Z
ABMI Ecosystem Health 2014,540-SE,2014-03-25T12:05:00Z,2014-07-24T12:27:00Z
ABMI Ecosystem Health 2014,540-SW,2014-03-25T13:25:00Z,2014-07-24T11:38:00Z
ABMI Ecosystem Health 2014,541-NE,2014-03-27T13:20:00Z,2014-07-27T12:48:00Z
ABMI Ecosystem Health 2014,541-NW,2014-03-27T11:40:00Z,2014-07-27T13:22:00Z
ABMI Ecosystem Health 2014,541-SE,2014-03-27T14:35:00Z,2014-07-27T17:27:00Z
ABMI Ecosystem Health 2014,541-SW,2014-03-27T10:10:00Z,2014-07-27T13:58:00Z
ABMI Ecosystem Health 2015,543-NE,2015-02-19T16:15:00Z,2015-07-17T15:45:00Z
ABMI Ecosystem Health 2015,543-NW,2015-02-18T16:13:00Z,2015-07-17T16:22:00Z
ABMI Ecosystem Health 2015,543-SE,2015-02-19T15:29:00Z,2015-07-17T17:30:00Z
ABMI Ecosystem Health 2015,543-SW,2015-02-18T15:30:00Z,2015-07-17T16:56:00Z
ABMI Ecosystem Health 2015,544-NE,2015-02-18T17:24:00Z,2015-07-09T13:12:00Z
ABMI Ecosystem Health 2015,544-NW,2015-02-19T12:14:00Z,2015-07-09T12:44:00Z
ABMI Ecosystem Health 2015,544-SE,2015-02-19T12:43:00Z,2015-07-09T11:57:00Z
ABMI Ecosystem Health 2015,544-SW,2015-02-19T12:32:00Z,2015-07-09T12:17:00Z
ABMI Ecosystem Health 2015,545-NW,2015-02-18T10:58:00Z,2015-07-17T15:03:00Z
ABMI Ecosystem Health 2015,545-SW,2015-02-18T14:30:00Z,2015-07-17T13:12:00Z
ABMI Ecosystem Health 2017,555-NE,2016-11-22T13:12:00Z,2017-07-26T11:43:00Z
ABMI Ecosystem Health 2017,555-NW,2016-11-22T14:24:00Z,2017-07-26T10:16:00Z
ABMI Ecosystem Health 2017,555-SE,2016-11-22T12:04:00Z,2017-07-26T12:20:00Z
ABMI Ecosystem Health 2017,555-SW,2016-11-22T15:21:00Z,2017-07-26T11:21:00Z
ABMI Ecosystem Health 2016,559-NE,2016-03-08T17:35:00Z,2016-07-07T08:12:00Z
ABMI Ecosystem Health 2016,559-NW,2016-03-08T16:02:00Z,2016-07-07T09:34:00Z
ABMI Ecosystem Health 2016,559-SE,2016-03-08T14:45:00Z,2016-07-07T08:20:00Z
ABMI Ecosystem Health 2016,559-SW,2016-03-08T13:39:00Z,2016-07-07T09:12:00Z
ABMI Ecosystem Health 2016,560-NE,2016-03-06T16:31:00Z,2016-07-10T12:19:00Z
ABMI Ecosystem Health 2016,560-NW,2016-03-06T17:31:00Z,2016-07-10T11:35:00Z
ABMI Ecosystem Health 2016,560-SE,2016-03-06T18:14:00Z,2016-07-10T12:55:00Z
ABMI Ecosystem Health 2016,560-SW,2016-03-06T19:04:00Z,2016-07-10T13:22:00Z
ABMI Ecosystem Health 2016,561-NE,2016-03-06T12:58:00Z,2016-07-10T10:50:00Z
ABMI Ecosystem Health 2016,561-NW,2016-03-06T11:51:00Z,2016-07-10T11:49:00Z
ABMI Ecosystem Health 2016,561-SE,2016-03-06T14:01:00Z,2016-07-10T11:25:00Z
ABMI Ecosystem Health 2016,561-SW,2016-03-06T10:57:00Z,2016-07-10T12:08:00Z
ABMI Ecosystem Health 2018,565-NE,2018-01-15T11:31:00Z,2018-07-23T08:11:00Z
ABMI Ecosystem Health 2018,565-NW,2018-01-15T11:29:00Z,2018-07-23T07:21:00Z
ABMI Ecosystem Health 2018,565-SE,2018-01-15T12:23:00Z,2018-07-23T06:48:00Z
ABMI Ecosystem Health 2018,565-SW,2018-01-15T12:18:00Z,2018-07-23T07:33:00Z
ABMI Ecosystem Health 2018,566-NE,2018-01-15T13:56:00Z,2018-07-21T15:50:00Z
ABMI Ecosystem Health 2018,566-NW,2018-01-15T13:51:00Z,2018-07-21T16:39:00Z
ABMI Ecosystem Health 2018,566-SE,2018-01-15T14:31:00Z,2018-07-21T15:35:00Z
ABMI Ecosystem Health 2018,566-SW,2018-01-15T14:24:00Z,2018-07-21T16:09:00Z
ABMI Ecosystem Health 2018,567-NE,2018-02-16T11:37:00Z,2018-07-20T16:07:00Z
ABMI Ecosystem Health 2018,567-NW,2018-02-16T10:51:00Z,2018-07-20T15:33:00Z
ABMI Ecosystem Health 2018,567-SE,2018-02-16T11:42:00Z,2018-07-20T15:09:00Z
ABMI Ecosystem Health 2018,567-SW,2018-02-16T10:44:00Z,2018-07-20T14:54:00Z
ABMI Ecosystem Health 2016,568-NE,2016-03-13T15:06:00Z,2016-09-23T13:43:00Z
ABMI Ecosystem Health 2016,568-NW,2016-03-13T15:27:00Z,2016-03-13T15:29:00Z
ABMI Ecosystem Health 2016,568-SE,2016-03-13T16:22:00Z,2016-09-23T13:55:00Z
ABMI Ecosystem Health 2016,568-SW,2016-03-13T14:41:00Z,2016-09-23T14:51:00Z
ABMI Ecosystem Health 2016,569-NE,2016-03-12T15:34:00Z,2016-09-24T16:19:00Z
ABMI Ecosystem Health 2016,569-NW,2016-03-12T15:16:00Z,2016-09-24T15:56:00Z
ABMI Ecosystem Health 2017,569-SE,2016-09-24T15:12:00Z,2017-07-10T15:54:00Z
ABMI Ecosystem Health 2016,569-SW,2016-03-12T14:21:00Z,2016-09-24T14:54:00Z
ABMI Ecosystem Health 2016,570-NE,2016-03-11T15:20:00Z,2016-09-25T11:37:00Z
ABMI Ecosystem Health 2016,570-NW,2016-03-11T15:14:00Z,2016-09-25T12:36:00Z
ABMI Ecosystem Health 2016,570-SE,2016-03-11T14:36:00Z,2016-09-25T12:27:00Z
ABMI Ecosystem Health 2016,570-SW,2016-03-11T14:17:00Z,2016-09-25T11:49:00Z
ABMI Ecosystem Health 2014,572-NE,2014-03-26T13:25:00Z,2014-07-26T14:09:00Z
ABMI Ecosystem Health 2014,572-NW,2014-03-26T14:45:00Z,2014-07-26T13:37:00Z
ABMI Ecosystem Health 2014,572-SE,2014-03-26T11:50:00Z,2014-07-26T15:03:00Z
ABMI Ecosystem Health 2014,572-SW,2014-03-26T10:10:00Z,2014-07-26T16:00:00Z
ABMI Ecosystem Health 2015,574-NE,2015-02-18T10:04:00Z,2015-07-25T10:01:00Z
ABMI Ecosystem Health 2015,574-NW,2015-02-18T13:19:00Z,2015-07-25T11:42:00Z
ABMI Ecosystem Health 2015,574-SE,2015-02-18T11:29:00Z,2015-07-25T10:42:00Z
ABMI Ecosystem Health 2015,574-SW,2015-02-18T12:22:00Z,2015-07-25T12:26:00Z
ABMI Ecosystem Health 2015,575-NE,2015-02-17T14:11:00Z,2015-07-10T14:20:00Z
ABMI Ecosystem Health 2015,575-NW,2015-02-17T17:29:00Z,2015-07-10T13:44:00Z
ABMI Ecosystem Health 2015,575-SE,2015-02-17T15:14:00Z,2015-07-10T12:08:00Z
ABMI Ecosystem Health 2015,575-SW,2015-02-17T17:12:00Z,2015-07-10T12:45:00Z
ABMI Ecosystem Health 2015,576-NE,2015-02-17T13:34:00Z,2015-07-10T13:10:00Z
ABMI Ecosystem Health 2015,576-NW,2015-02-17T12:22:00Z,2015-07-10T13:41:00Z
ABMI Ecosystem Health 2015,576-SE,2015-02-17T14:54:00Z,2015-07-10T12:40:00Z
ABMI Ecosystem Health 2015,576-SW,2015-02-17T15:59:00Z,2015-07-10T14:24:00Z
ABMI Ecosystem Health 2016,584-NE,2016-02-21T14:00:00Z,2016-07-21T12:39:00Z
ABMI Ecosystem Health 2016,584-NW,2016-02-21T11:55:00Z,2016-07-21T09:35:00Z
ABMI Ecosystem Health 2016,584-SE,2016-02-21T13:04:00Z,2016-07-21T11:57:00Z
ABMI Ecosystem Health 2016,584-SW,2016-02-21T10:35:00Z,2016-07-21T10:25:00Z
ABMI Ecosystem Health 2016,585-NE,2016-02-22T12:38:00Z,2016-07-22T12:06:00Z
ABMI Ecosystem Health 2016,585-NW,2016-02-22T10:47:00Z,2016-07-22T13:06:00Z
ABMI Ecosystem Health 2016,585-SE,2016-02-22T13:52:00Z,2016-07-22T11:08:00Z
ABMI Ecosystem Health 2016,585-SW,2016-02-22T11:37:00Z,2016-07-22T12:47:00Z
ABMI Ecosystem Health 2016,586-NE,2016-02-19T12:33:00Z,2016-07-23T11:23:00Z
ABMI Ecosystem Health 2016,586-NW,2016-02-19T13:24:00Z,2016-07-23T10:41:00Z
ABMI Ecosystem Health 2016,586-SE,2016-02-19T15:05:00Z,2016-07-23T13:10:00Z
ABMI Ecosystem Health 2016,586-SW,2016-02-19T15:56:00Z,2016-07-23T12:40:00Z
ABMI Ecosystem Health 2017,587-NE,2016-11-24T10:56:00Z,2017-09-24T09:53:00Z
ABMI Ecosystem Health 2017,587-NW,2016-11-24T10:56:00Z,2016-11-28T07:37:00Z
ABMI Ecosystem Health 2017,587-SE,2016-11-24T11:32:00Z,2017-09-24T09:13:00Z
ABMI Ecosystem Health 2017,587-SW,2016-11-24T11:40:00Z,2017-09-24T09:18:00Z
ABMI Ecosystem Health 2017,588-NE,2016-11-23T10:12:00Z,2017-07-23T11:24:00Z
ABMI Ecosystem Health 2013,588-NE,2013-05-15T13:44:00Z,2013-09-21T11:07:00Z
ABMI Ecosystem Health 2017,588-NW,2016-11-23T13:01:00Z,2017-07-23T14:29:00Z
ABMI Ecosystem Health 2013,588-NW,2013-05-15T09:38:00Z,2013-09-21T09:55:00Z
ABMI Ecosystem Health 2017,588-SE,2016-11-23T11:05:00Z,2017-07-23T12:24:00Z
ABMI Ecosystem Health 2013,588-SE,2013-05-15T12:00:00Z,2013-09-21T10:37:00Z
ABMI Ecosystem Health 2017,588-SW,2016-11-23T12:06:00Z,2017-07-23T13:39:00Z
ABMI Ecosystem Health 2013,588-SW,2013-05-15T10:27:00Z,2013-09-21T09:33:00Z
ABMI Ecosystem Health 2017,589-NE,2016-11-23T10:25:00Z,2017-07-24T14:15:00Z
ABMI Ecosystem Health 2017,589-NW,2016-11-23T11:15:00Z,2017-07-24T13:25:00Z
ABMI Ecosystem Health 2017,589-SE,2016-11-23T13:02:00Z,2017-07-24T11:56:00Z
ABMI Ecosystem Health 2017,589-SW,2016-11-23T12:04:00Z,2017-07-24T12:40:00Z
ABMI Ecosystem Health 2018,590-NE,2017-11-25T16:20:00Z,2018-07-23T10:06:00Z
ABMI Ecosystem Health 2018,590-NW,2017-11-25T17:19:00Z,2018-07-23T09:26:00Z
ABMI Ecosystem Health 2018,590-SE,2017-11-25T15:29:00Z,2018-07-23T10:32:00Z
ABMI Ecosystem Health 2018,590-SW,2017-11-25T18:53:00Z,2018-07-23T08:59:00Z
ABMI Ecosystem Health 2018,592-NE,2017-11-27T11:44:00Z,2018-07-21T09:32:00Z
ABMI Ecosystem Health 2018,592-NW,2017-11-27T11:35:00Z,2018-07-22T16:00:00Z
ABMI Ecosystem Health 2018,592-SE,2017-11-27T12:42:00Z,2018-07-21T10:21:00Z
ABMI Ecosystem Health 2018,592-SW,2017-11-27T12:30:00Z,2018-07-21T11:05:00Z
ABMI Ecosystem Health 2016,593-NE,2016-03-07T16:18:00Z,2016-07-01T14:05:00Z
ABMI Ecosystem Health 2016,593-NW,2016-03-07T17:23:00Z,2016-07-01T14:46:00Z
ABMI Ecosystem Health 2016,593-SE,2016-03-07T17:34:00Z,2016-07-01T12:09:00Z
ABMI Ecosystem Health 2016,593-SW,2016-03-07T16:37:00Z,2016-07-01T13:06:00Z
ABMI Ecosystem Health 2016,594-NE,2016-03-09T14:24:00Z,2016-07-02T14:56:00Z
ABMI Ecosystem Health 2016,594-NW,2016-03-09T11:19:00Z,2016-07-02T14:26:00Z
ABMI Ecosystem Health 2016,594-SE,2016-03-09T13:23:00Z,2016-07-02T15:40:00Z
ABMI Ecosystem Health 2016,594-SW,2016-03-09T12:27:00Z,2016-07-02T16:18:00Z
ABMI Ecosystem Health 2016,595-NE,2016-03-05T14:52:00Z,2016-07-06T13:36:00Z
ABMI Ecosystem Health 2016,595-NW,2016-03-05T13:43:00Z,2016-07-06T13:16:00Z
ABMI Ecosystem Health 2016,595-SE,2016-03-05T10:42:00Z,2016-07-06T12:35:00Z
ABMI Ecosystem Health 2016,595-SW,2016-03-05T11:52:00Z,2016-07-06T12:55:00Z
ABMI Ecosystem Health 2015,599-NE,2015-02-22T16:41:00Z,2015-07-06T13:43:00Z
ABMI Ecosystem Health 2015,599-NW,2015-02-23T09:51:00Z,2015-07-06T15:40:00Z
ABMI Ecosystem Health 2015,599-SE,2015-02-22T15:26:00Z,2015-07-06T14:29:00Z
ABMI Ecosystem Health 2015,599-SW,2015-02-22T14:24:00Z,2015-07-06T16:15:00Z
ABMI Ecosystem Health 2017,5-NE,2017-02-01T15:23:00Z,2017-07-25T16:07:00Z
ABMI Ecosystem Health 2017,5-NW,2017-02-01T15:33:00Z,2017-07-26T09:41:00Z
ABMI Ecosystem Health 2017,5-SE,2017-02-01T16:38:00Z,2017-07-26T08:12:00Z
ABMI Ecosystem Health 2017,5-SW,2017-02-01T16:37:00Z,2017-07-26T09:00:00Z
ABMI Ecosystem Health 2015,600-NE,2015-02-22T16:45:00Z,2015-07-02T10:07:00Z
ABMI Ecosystem Health 2015,600-NW,2015-02-22T15:47:00Z,2015-07-02T09:19:00Z
ABMI Ecosystem Health 2015,600-SE,2015-02-22T17:43:00Z,2015-07-01T20:44:00Z
ABMI Ecosystem Health 2015,600-SW,2015-02-22T14:43:00Z,2015-07-02T08:25:00Z
ABMI Ecosystem Health 2015,601-NE,2015-03-04T15:57:00Z,2015-07-02T15:56:00Z
ABMI Ecosystem Health 2015,601-NW,2015-03-04T16:47:00Z,2015-07-02T14:44:00Z
ABMI Ecosystem Health 2015,601-SE,2015-03-04T15:04:00Z,2015-07-02T17:01:00Z
ABMI Ecosystem Health 2015,601-SW,2015-03-04T16:04:00Z,2015-05-30T15:11:00Z
ABMI Ecosystem Health 2017,602-NE,2017-02-19T12:45:00Z,2017-07-08T15:46:00Z
ABMI Ecosystem Health 2017,602-NW,2017-02-19T11:59:00Z,2017-07-08T14:45:00Z
ABMI Ecosystem Health 2017,602-SE,2017-02-19T10:28:00Z,2017-07-08T13:06:00Z
ABMI Ecosystem Health 2017,602-SW,2017-02-19T11:19:00Z,2017-07-08T13:58:00Z
ABMI Ecosystem Health 2017,603-NE,2017-02-21T16:03:00Z,2017-07-08T18:02:00Z
ABMI Ecosystem Health 2017,603-NW,2017-02-21T15:37:00Z,2017-07-08T17:00:00Z
ABMI Ecosystem Health 2017,603-SE,2017-02-21T16:38:00Z,2017-07-08T17:22:00Z
ABMI Ecosystem Health 2017,603-SW,2017-02-21T16:19:00Z,2017-07-08T16:26:00Z
ABMI Ecosystem Health 2017,604-NE,2017-02-20T13:26:00Z,2017-07-11T10:36:00Z
ABMI Ecosystem Health 2017,604-NW,2017-02-20T14:07:00Z,2017-07-11T11:14:00Z
ABMI Ecosystem Health 2017,604-SE,2017-02-20T12:39:00Z,2017-07-11T10:07:00Z
ABMI Ecosystem Health 2017,604-SW,2017-02-20T14:49:00Z,2017-07-11T11:49:00Z
ABMI Ecosystem Health 2018,605-NE,2018-01-29T12:38:00Z,2018-07-18T11:37:00Z
ABMI Ecosystem Health 2018,605-SW,2018-01-29T11:50:00Z,2018-07-18T10:35:00Z
ABMI Ecosystem Health 2018,606-NE,2018-01-31T14:35:00Z,2018-07-19T14:09:00Z
ABMI Ecosystem Health 2018,606-SW,2018-01-31T13:50:00Z,2018-07-19T12:47:00Z
ABMI Ecosystem Health 2018,607-NE,2018-01-09T13:54:00Z,2018-07-20T11:49:00Z
ABMI Ecosystem Health 2018,607-SW,2018-01-09T12:37:00Z,2018-07-20T10:22:00Z
ABMI Ecosystem Health 2016,608-NE,2016-03-14T14:56:00Z,2016-07-18T12:25:00Z
ABMI Ecosystem Health 2016,608-NW,2016-03-14T13:18:00Z,2016-07-18T18:27:00Z
ABMI Ecosystem Health 2016,608-SE,2016-03-14T15:44:00Z,2016-07-18T13:02:00Z
ABMI Ecosystem Health 2016,608-SW,2016-03-14T14:04:00Z,2016-07-18T17:53:00Z
ABMI Ecosystem Health 2016,616-NE,2016-02-23T10:33:00Z,2016-07-07T11:07:00Z
ABMI Ecosystem Health 2016,616-NW,2016-02-23T11:37:00Z,2016-07-07T12:49:00Z
ABMI Ecosystem Health 2016,616-SE,2016-02-23T13:33:00Z,2016-07-07T14:35:00Z
ABMI Ecosystem Health 2016,616-SW,2016-02-23T12:36:00Z,2016-07-07T13:42:00Z
ABMI Ecosystem Health 2016,617-NE,2016-02-20T13:47:00Z,2016-07-08T13:50:00Z
ABMI Ecosystem Health 2016,617-NW,2016-02-20T12:55:00Z,2016-07-08T13:12:00Z
ABMI Ecosystem Health 2016,617-SE,2016-02-20T11:49:00Z,2016-07-08T14:45:00Z
ABMI Ecosystem Health 2016,617-SW,2016-02-20T10:50:00Z,2016-07-08T15:26:00Z
ABMI Ecosystem Health 2016,618-NE,2016-02-18T11:36:00Z,2016-07-10T12:50:00Z
ABMI Ecosystem Health 2016,618-NW,2016-02-18T10:53:00Z,2016-07-10T13:36:00Z
ABMI Ecosystem Health 2016,618-SE,2016-02-18T12:24:00Z,2016-07-10T11:56:00Z
ABMI Ecosystem Health 2016,618-SW,2016-02-18T10:10:00Z,2016-07-10T14:06:00Z
ABMI Ecosystem Health 2017,619-NE,2016-11-25T10:04:00Z,2017-07-26T11:08:00Z
ABMI Ecosystem Health 2017,619-NW,2016-11-25T11:44:00Z,2017-07-26T11:57:00Z
ABMI Ecosystem Health 2017,619-SE,2016-11-25T11:00:00Z,2017-07-26T13:32:00Z
ABMI Ecosystem Health 2017,619-SW,2016-11-25T12:24:00Z,2017-07-26T12:46:00Z
ABMI Ecosystem Health 2017,620-NE,2016-11-24T13:54:00Z,2017-09-24T12:07:00Z
ABMI Ecosystem Health 2017,620-NW,2016-11-24T13:22:00Z,2017-09-24T11:34:00Z
ABMI Ecosystem Health 2017,620-SE,2016-11-24T13:59:00Z,2017-09-24T11:27:00Z
ABMI Ecosystem Health 2017,620-SW,2016-11-24T13:22:00Z,2017-09-24T12:03:00Z
ABMI Ecosystem Health 2017,621-NE,2016-11-25T11:29:00Z,2017-07-25T12:57:00Z
ABMI Ecosystem Health 2013,621-NE,2013-05-05T11:21:00Z,2013-09-22T11:38:00Z
ABMI Ecosystem Health 2017,621-NW,2016-11-25T10:34:00Z,2017-07-25T13:53:00Z
ABMI Ecosystem Health 2013,621-NW,2013-05-05T09:59:00Z,2013-09-22T10:15:00Z
ABMI Ecosystem Health 2017,621-SE,2016-11-25T12:24:00Z,2017-07-25T12:05:00Z
ABMI Ecosystem Health 2013,621-SE,2013-05-05T13:32:00Z,2013-09-22T12:19:00Z
ABMI Ecosystem Health 2017,621-SW,2016-11-25T13:13:00Z,2017-07-25T11:12:00Z
ABMI Ecosystem Health 2013,621-SW,2013-05-05T17:00:00Z,2013-09-22T10:37:00Z
ABMI Ecosystem Health 2018,622-NE,2017-11-27T15:29:00Z,2018-07-22T08:31:00Z
ABMI Ecosystem Health 2018,622-NW,2017-11-27T14:42:00Z,2018-07-22T09:21:00Z
ABMI Ecosystem Health 2018,622-SE,2017-11-27T14:42:00Z,2018-07-22T07:50:00Z
ABMI Ecosystem Health 2018,622-SW,2017-11-27T15:33:00Z,2018-07-22T09:51:00Z
ABMI Ecosystem Health 2018,623-NE,2017-11-26T11:50:00Z,2018-07-25T10:16:00Z
ABMI Ecosystem Health 2018,623-NW,2017-11-26T12:57:00Z,2018-07-25T11:00:00Z
ABMI Ecosystem Health 2018,623-SE,2017-11-26T14:44:00Z,2018-07-25T12:22:00Z
ABMI Ecosystem Health 2018,623-SW,2017-11-26T13:50:00Z,2018-07-25T11:40:00Z
ABMI Ecosystem Health 2018,624-NE,2017-11-28T13:17:00Z,2018-07-24T11:02:00Z
ABMI Ecosystem Health 2018,624-NW,2017-11-28T15:36:00Z,2018-07-24T11:42:00Z
ABMI Ecosystem Health 2018,624-SE,2017-11-28T12:16:00Z,2018-07-24T09:47:00Z
ABMI Ecosystem Health 2018,624-SW,2017-11-28T14:31:00Z,2018-07-24T08:53:00Z
ABMI Ecosystem Health 2016,625-NE,2016-03-02T14:42:00Z,2016-07-05T15:05:00Z
ABMI Ecosystem Health 2016,625-NW,2016-03-02T15:40:00Z,2016-07-05T14:41:00Z
ABMI Ecosystem Health 2016,625-SE,2016-03-02T13:47:00Z,2016-07-05T15:32:00Z
ABMI Ecosystem Health 2016,625-SW,2016-03-02T12:09:00Z,2016-07-05T14:17:00Z
ABMI Ecosystem Health 2016,626-NE,2016-03-03T13:46:00Z,2016-07-04T14:41:00Z
ABMI Ecosystem Health 2016,626-NW,2016-03-03T15:10:00Z,2016-07-04T14:09:00Z
ABMI Ecosystem Health 2016,626-SE,2016-03-03T12:24:00Z,2016-07-04T15:22:00Z
ABMI Ecosystem Health 2016,626-SW,2016-03-03T10:51:00Z,2016-07-04T16:00:00Z
ABMI Ecosystem Health 2016,627-NE,2016-03-05T17:49:00Z,2016-07-03T14:29:00Z
ABMI Ecosystem Health 2016,627-NW,2016-03-03T18:19:00Z,2016-07-03T13:16:00Z
ABMI Ecosystem Health 2016,627-SE,2016-03-05T18:29:00Z,2016-07-03T14:50:00Z
ABMI Ecosystem Health 2016,627-SW,2016-03-05T19:16:00Z,2016-07-03T13:59:00Z
ABMI Ecosystem Health 2015,631-NE,2015-02-23T11:59:00Z,2015-07-02T16:41:00Z
ABMI Ecosystem Health 2015,631-NW,2015-02-23T11:55:00Z,2015-07-02T18:44:00Z
ABMI Ecosystem Health 2015,631-SE,2015-02-23T12:12:00Z,2015-07-02T17:23:00Z
ABMI Ecosystem Health 2015,631-SW,2015-02-23T11:06:00Z,2015-07-02T18:01:00Z
ABMI Ecosystem Health 2015,632-NW,2015-03-04T11:44:00Z,2015-07-23T10:21:00Z
ABMI Ecosystem Health 2015,632-SE,2015-03-04T14:33:00Z,2015-07-23T10:48:00Z
ABMI Ecosystem Health 2015,632-SW,2015-03-04T13:11:00Z,2015-07-23T11:06:00Z
ABMI Ecosystem Health 2015,633-NE,2015-03-04T12:48:00Z,2015-07-24T14:02:00Z
ABMI Ecosystem Health 2015,633-NW,2015-03-04T13:36:00Z,2015-07-24T15:46:00Z
ABMI Ecosystem Health 2015,633-SE,2015-03-04T11:57:00Z,2015-07-24T16:26:00Z
ABMI Ecosystem Health 2015,633-SW,2015-03-04T11:01:00Z,2015-07-24T15:03:00Z
ABMI Ecosystem Health 2017,634-NE,2017-02-17T17:07:00Z,2017-07-11T14:08:00Z
ABMI Ecosystem Health 2017,634-NW,2017-02-17T14:43:00Z,2017-07-11T15:29:00Z
ABMI Ecosystem Health 2017,634-SE,2017-02-17T16:18:00Z,2017-07-11T13:29:00Z
ABMI Ecosystem Health 2017,634-SW,2017-02-17T15:27:00Z,2017-07-11T14:52:00Z
ABMI Ecosystem Health 2017,635-NE,2017-02-22T14:01:00Z,2017-07-09T08:54:00Z
ABMI Ecosystem Health 2017,635-NW,2017-02-22T13:21:00Z,2017-07-09T10:46:00Z
ABMI Ecosystem Health 2017,635-SE,2017-02-22T14:43:00Z,2017-07-09T09:38:00Z
ABMI Ecosystem Health 2017,635-SW,2017-02-22T12:47:00Z,2017-07-09T10:17:00Z
ABMI Ecosystem Health 2017,636-NE,2017-02-20T12:37:00Z,2017-07-11T12:32:00Z
ABMI Ecosystem Health 2017,636-NW,2017-02-20T14:21:00Z,2017-07-11T13:51:00Z
ABMI Ecosystem Health 2017,636-SE,2017-02-20T13:09:00Z,2017-07-11T14:57:00Z
ABMI Ecosystem Health 2017,636-SW,2017-02-20T13:47:00Z,2017-07-11T11:12:00Z
ABMI Ecosystem Health 2018,637-NE,2018-01-28T15:47:00Z,2018-07-21T12:04:00Z
ABMI Ecosystem Health 2018,637-SW,2018-01-28T16:48:00Z,2018-07-21T11:14:00Z
ABMI Ecosystem Health 2018,638-NE,2018-01-27T15:28:00Z,2018-07-21T11:01:00Z
ABMI Ecosystem Health 2018,638-SW,2018-01-27T14:25:00Z,2018-07-21T09:57:00Z
ABMI Ecosystem Health 2018,639-NE,2018-02-19T12:43:00Z,2018-07-19T13:17:00Z
ABMI Ecosystem Health 2018,639-SW,2018-02-19T11:26:00Z,2018-05-12T12:51:00Z
ABMI Ecosystem Health 2016,63-NE,2016-03-19T10:53:00Z,2016-07-20T10:52:00Z
ABMI Ecosystem Health 2016,63-NW,2016-03-19T11:38:00Z,2016-07-20T10:08:00Z
ABMI Ecosystem Health 2016,63-SE,2016-03-19T09:27:00Z,2016-07-20T08:28:00Z
ABMI Ecosystem Health 2016,63-SW,2016-03-19T09:53:00Z,2016-07-20T09:26:00Z
ABMI Ecosystem Health 2016,640-NE,2016-03-17T09:55:00Z,2016-07-19T08:40:00Z
ABMI Ecosystem Health 2016,640-NW,2016-03-14T16:50:00Z,2016-07-19T14:15:00Z
ABMI Ecosystem Health 2016,640-SE,2016-03-17T10:29:00Z,2016-07-19T09:25:00Z
ABMI Ecosystem Health 2016,640-SW,2016-03-17T11:13:00Z,2016-07-19T09:58:00Z
ABMI Ecosystem Health 2016,648-NE,2016-02-22T16:53:00Z,2016-07-08T14:32:00Z
ABMI Ecosystem Health 2016,648-NW,2016-02-18T17:05:00Z,2016-07-09T13:49:00Z
ABMI Ecosystem Health 2016,648-SE,2016-02-21T16:32:00Z,2016-07-09T11:50:00Z
ABMI Ecosystem Health 2016,648-SW,NA,NA
ABMI Ecosystem Health 2016,649-NE,2016-02-17T16:32:00Z,2016-06-30T09:43:00Z
ABMI Ecosystem Health 2016,649-NW,2016-02-17T17:26:00Z,2016-06-30T08:15:00Z
ABMI Ecosystem Health 2016,649-SE,2016-02-17T14:43:00Z,2016-06-30T09:09:00Z
ABMI Ecosystem Health 2016,649-SW,2016-02-17T15:26:00Z,2016-06-30T10:39:00Z
ABMI Ecosystem Health 2016,64-NE,2016-03-20T09:07:00Z,2016-07-18T14:28:00Z
ABMI Ecosystem Health 2016,64-NW,2016-03-20T08:45:00Z,2016-06-02T15:45:00Z
