project,location,site,station,BlackBear,CanadaLynx,Coyote,Elk(wapiti),Fisher,GrayWolf,Marten,Moose,Muledeer,Redfox,RedSquirrel,SnowshoeHare,White-tailedDeer,lure
ABMI Ecosystem Health 2019,540-NE,540,NE,0,0,0,0,0,0,0.17002833262415043,1.812701299402838,0,0,0,0,0,Yes
ABMI Ecosystem Health 2014,540-NW,540,NW,0,0,0.1256829503076152,0,0,0,0,0.17198464083393217,0,0,0,0,0,No
ABMI Ecosystem Health 2019,540-NW,540,NW,0,0,0,0,0,0,0,1.0973892140527435,0,0,0,0,0,No
ABMI Ecosystem Health 2014,540-SE,540,SE,0,0,0,0,0,0,0,0.13656480965809795,0,0,0,0,0,No
ABMI Ecosystem Health 2019,540-SE,540,SE,0,0,0,0,0,0,0,1.0694508603780004,0,0,0,0.4215696840937726,0,No
ABMI Ecosystem Health 2014,540-SW,540,SW,0,0.15630861616345126,0,0,0.07347867014788455,0,0.21465463895197398,0,0,0,0,0.29285560772403885,0,Yes
ABMI Ecosystem Health 2019,540-SW,540,SW,0,0,0,0,0,0,0.22476146587202683,9.430480755801076,0,0,0,0,0,Yes
ABMI Ecosystem Health 2014,541-NE,541,NE,0,0.011545709036890226,0.08794702497667935,0,0,0.04236218564914084,0.233756142922794,0,0,0,0.5431130493017038,0,0,Yes
ABMI Ecosystem Health 2019,541-NE,541,NE,0,0,0.1793982358620593,0,0,0,0,0,0,0,0,0.041419060507981303,0,Yes
ABMI Ecosystem Health 2014,541-NW,541,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2019,541-NW,541,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2014,541-SE,541,SE,0.05140397849948633,0.011545709036890226,0,0,0,0.04682169910770305,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2019,541-SE,541,SE,0.3212292040396301,0,0,0,0,0,0,0,0,0,0,0,3.0524228303812126,No
ABMI Ecosystem Health 2014,541-SW,541,SW,0.5875708832334348,0.010525033253460082,0.035240956688241475,0,0,0,0,0,0,0.05852091428476575,0,0,0,Yes
ABMI Ecosystem Health 2019,541-SW,541,SW,0,0,0.04807587664958628,0,0,0,0,0.36769802285257247,0,0,0,0,0,Yes
ABMI Ecosystem Health 2019,542-NE,542,NE,0.9879459522166733,0.12256132820903926,0,0,0.037144553509436566,0.5471239454886807,0,0.12917913236427037,0,0,0.23218290079343895,1.471507367593986,0.6855677984535463,Yes
ABMI Ecosystem Health 2019,542-NW,542,NW,0,0,0,0,0,0,0,0,0,0,0,0.0986340717514145,0.11556925515271207,No
ABMI Ecosystem Health 2019,542-SE,542,SE,0.022299989939967742,0,0,0,0,0,0,0.3021889182797388,0,0,0,0,0.3145798954583923,No
ABMI Ecosystem Health 2019,542-SW,542,SW,2.4720731372886027,0,0,0,1.5981199860060251,0,0,0.7617091714229257,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,543-NE,543,NE,0,0,0,0,0,0,0.02608018813291825,0.9930794854821282,0,0,0,0,0.8606444648157561,Yes
ABMI Ecosystem Health 2015,543-NW,543,NW,0,0,0,0,0,0,0,0,0,0,0,0,0.08502168416207564,No
ABMI Ecosystem Health 2015,543-SE,543,SE,0.2358543229206185,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,543-SW,543,SW,0,0,0.010210063171702593,0,0,0,0,0,0,0,0,0,0.03140126696819086,Yes
ABMI Ecosystem Health 2015,544-NE,544,NE,0.037155276580290136,0,0,0,1.397733038921162,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,544-NW,544,NW,0.29120610734302266,0,0,0,0,0.03751198851317558,0,0,0,0,0,0,0.07210686694495548,No
ABMI Ecosystem Health 2015,544-SE,544,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,544-SW,544,SW,1.296510247631537,0.0939733932328603,0.06590207545045056,0,0,0,0,0,0,0,0,0,0.09138286383231246,No
ABMI Ecosystem Health 2015,545-NW,545,NW,0,0,0,0,0,0.10850478121707258,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,545-SW,545,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,555-NE,555,NE,9.194489210345656,0.04690991545333033,0,0,0.49268223223699814,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,555-NW,555,NW,0.14868273079724328,0,0,0,0,0,0,1.721065396685152,0,0,0.020691469316085172,0,0.42716016364029086,No
ABMI Ecosystem Health 2017,555-SE,555,SE,0.20941401022834774,0,0,0,0.11481308325724834,0,0,0.324375980463328,0,0,0,0.2263961143268344,0.17834450630092522,No
ABMI Ecosystem Health 2017,555-SW,555,SW,1.9047183840685504,0,0,0,0.01707646317615729,0,0,1.0171538486816236,0,0,0,0,0.7811957319033476,Yes
ABMI Ecosystem Health 2019,557-NE,557,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2019,557-NW,557,NW,1.4620306390026323,0,0,0,0,0.2027033631275658,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2019,557-SE,557,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,559-NE,559,NE,0.9514968961739615,0.6896927832732032,0,0,0.3926813179143824,0,0,0.17116193008239067,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,559-NW,559,NW,1.227416451184177,0,0,0,0,0,0,0,0,0,0.07962996131642634,0,0,No
ABMI Ecosystem Health 2016,559-SE,559,SE,0.06291572892076128,0,0,0,0,0,0,0,0,0,0,0.19998628170290222,0,No
ABMI Ecosystem Health 2016,559-SW,559,SW,0.7404409808357931,0.02814744146433405,0,0,0,0,0,0,0,0,0.07962996131642634,0,0,Yes
ABMI Ecosystem Health 2016,560-NE,560,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,560-NW,560,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,560-SE,560,SE,0,0,0,0,0.06251206560738486,0,0,0,0,0,0,0.06976556294612245,0.5109018846780055,No
ABMI Ecosystem Health 2016,560-SW,560,SW,11.96803495630095,0,0,0,0,0,0,0,0,0,0.37891785169289105,0,0.057498837485186464,Yes
ABMI Ecosystem Health 2016,561-NE,561,NE,2.176240897097616,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,561-NW,561,NW,0,0,0,0,0,0,0,0,0,0,0,0.06967745543880748,0,No
ABMI Ecosystem Health 2016,561-SE,561,SE,0.4625022023005621,0,0,0,0,0,0,0,0,0,0.26544407060993425,0.03615223969429128,0,No
ABMI Ecosystem Health 2016,561-SW,561,SW,0.22095551435863522,0.026726997742265352,0.1505249711894969,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2018,565-NE,565,NE,0,0,0,0,0.1284617410934406,0,0.8418211345069024,0,0,0,0,0.5394396994044273,0,Yes
ABMI Ecosystem Health 2018,565-NW,565,NW,1.092409238136922,0,0,0,0,0,0,0,0,0,0,0.031091174791206738,0,No
ABMI Ecosystem Health 2018,565-SE,565,SE,0,0,0,0,0,0,0,0,0,0,0,0,0.13866263610827761,No
ABMI Ecosystem Health 2018,565-SW,565,SW,2.2288601695918753,0.033950197312359605,0,0,0,0,0.07345032576209629,0,0,0.08768472546952277,0.03444480539388101,0.1554558739560337,0,Yes
ABMI Ecosystem Health 2018,566-NE,566,NE,0,0,0.19074163254044024,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2018,566-NW,566,NW,0,0.011910944646009563,0,0,0,0,0,0,0,0,0.03371354829531949,0.09315572846710131,0,No
ABMI Ecosystem Health 2018,566-SE,566,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2018,566-SW,566,SW,0,0.07788022095891363,0.07032481458017707,0,0,0,0,0,0,0,0.1461913169013177,4.4682940864811735,0,Yes
ABMI Ecosystem Health 2018,567-NE,567,NE,1.0717990375625572,0,0,0,0.10270885179337876,0,0,0,0,0,0,0.14737662487855285,0,Yes
ABMI Ecosystem Health 2018,567-NW,567,NW,0.09554176166874967,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2018,567-SE,567,SE,1.041095943043679,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2018,567-SW,567,SW,0.3328874166842981,0,0,0,0,0,0.025234969844525123,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,568-NE,568,NE,2.4832855212913927,0,0,0,0,0,0.06492484640539599,0.3146680680775525,0,0,0,0,0.16433190283296792,Yes
ABMI Ecosystem Health 2016,568-SE,568,SE,0,0,0,0,0,0,0,0.09908066644406197,0,0,0,0,1.3056568054784385,No
ABMI Ecosystem Health 2016,568-SW,568,SW,7.0987868883669965,0,0,0,0,0,0,0,0,0,0,0,0.8709469251165103,Yes
ABMI Ecosystem Health 2016,569-NE,569,NE,0.7790111635741104,0,0,0,0,0,0.1259803987136724,5.947666997996269,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,569-NW,569,NW,0.38385415368802484,0,0,0,0,0,0,0.1390773988708737,0,0,0,0,0,No
ABMI Ecosystem Health 2016,569-SW,569,SW,0.034583147850754475,0,0,0,0,0.5481051737863206,0,0.8928227389892666,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,570-NE,570,NE,3.9330319128415954,0,0,0,0,0,0.20939889171415269,0,0,0,0,0,0.08974515407157092,Yes
ABMI Ecosystem Health 2016,570-NW,570,NW,0.14181465125900702,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,570-SE,570,SE,0.46458532730264646,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,570-SW,570,SW,0.8712555071585364,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2019,571-NE,571,NE,16.339087513869327,0,0,0,0,0,0,0,0,0,0,0.181591581783784,0,Yes
ABMI Ecosystem Health 2019,571-NW,571,NW,2.228122303061786,0,0,0,0,0.08004032896605304,0,0,0,0,0.043064741015559106,3.1170734161887763,0,No
ABMI Ecosystem Health 2019,571-SE,571,SE,0.549023983820385,0.3180167826642522,0,0,0,0,0,0,0,0,0,0.1816797420452508,0,No
ABMI Ecosystem Health 2019,571-SW,571,SW,3.8108612387633176,0.3273227033080872,0.3549787540263498,0,0,0,0,0.05667144433626512,0,0,0.2215461745120995,2.5357325197597484,0,Yes
ABMI Ecosystem Health 2014,572-NE,572,NE,0.10623956785037823,0,0.038336971741159055,0,3.5115258151400686,0,1.6025144046143045,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2019,572-NE,572,NE,0,0,0.04222925208506188,0,0,0,0,0,0,0,0,0.24130595457949525,0.1271385771370364,Yes
ABMI Ecosystem Health 2014,572-NW,572,NW,0,0,0,0,0,0,0,0.2334857111440226,0,0,0,0.030783095185238127,0,No
ABMI Ecosystem Health 2019,572-NW,572,NW,0.018973759707395805,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2014,572-SE,572,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2019,572-SE,572,SE,0,0,0,0,0,0,0,0,0,0,0,0.09667136394698589,0.7804326318038357,No
ABMI Ecosystem Health 2014,572-SW,572,SW,0.10234127086570267,0.049897737141319454,0,0,1.664610002333974,0.11161969674562823,0,0.7623282238416403,0,0,0,0,0.23502497265654712,Yes
ABMI Ecosystem Health 2019,572-SW,572,SW,2.3291302107678047,0,0.4168824718761976,0,0.22390697013738908,0,0,0,0,0,0,0,0.3261045342097523,Yes
ABMI Ecosystem Health 2019,573-NE,573,NE,0,0,0,0,0,0,0.07826880616278274,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2019,573-NW,573,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2019,573-SE,573,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2019,573-SW,573,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,575-NE,575,NE,0,0,0.28407745615085866,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,575-NW,575,NW,0,0,0,0,0,0,0,1.747098975554112,0,0,0,0,0.007240987935589376,No
ABMI Ecosystem Health 2015,575-SE,575,SE,0,0,0,0,0,0,0,0,0,0.020829477965764082,0,0,0,No
ABMI Ecosystem Health 2015,575-SW,575,SW,0,0.15781458205910712,0.027938819841450482,0,1.0735775258661442,0,0,2.7106668547939567,0,0.11829632736330188,0,0,0.5407605132765858,Yes
ABMI Ecosystem Health 2015,576-NE,576,NE,0.5341858943564352,0,0,0,0,0,0.32295100642699154,0,0,0,0,0,0.16982893788694028,Yes
ABMI Ecosystem Health 2015,576-NW,576,NW,0.5820093702320678,0,0,0,0,0,0,0,0,0,0,0,0.03541154884326257,No
ABMI Ecosystem Health 2015,576-SE,576,SE,0.012004881189185844,0,0,0,0,0,0,0,0.7456830433804574,0,0,0,0,No
ABMI Ecosystem Health 2015,576-SW,576,SW,0.2877801531389872,0,0,0,1.0751324736465167,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,584-NE,584,NE,0.7011274975210355,0,0,0,0.3916435624421993,0,0,0.04641818768716581,0,0,2.3737819600358825,0,0.8174767946344033,Yes
ABMI Ecosystem Health 2016,584-NW,584,NW,0.06350922062483473,0,0.03932512538154404,0,0,0,0,4.266445161503832,0,0,0,0,0.5603978476683911,No
ABMI Ecosystem Health 2016,584-SE,584,SE,0.014866038533629703,0,0,0,0,0,0.11824651121601497,0.11421311557545795,0,0,0,0,0.03371176135055631,No
ABMI Ecosystem Health 2016,584-SW,584,SW,4.084423128028823,0,0,0,0.10269375491152785,0,0,0.07679631877070062,0,0,0,0,0.6502213048009433,Yes
ABMI Ecosystem Health 2016,585-NE,585,NE,1.9880989816057075,0,0.0366505806179782,0.7462834057911585,0,0,0,2.773793490506565,0,0,0.09195533301130004,0,0.18230838005815117,Yes
ABMI Ecosystem Health 2016,585-NW,585,NW,0.21763226413389872,0.072122786660116,0.00599391638038102,0,0,0,0,3.3719626945163306,0,0,0,0,0.71706942372056,No
ABMI Ecosystem Health 2016,585-SE,585,SE,0,0,0,3.0490634808253843,0,0,0,0.11821613543304277,0.06966548407374637,0,0,0,1.825854423563069,No
ABMI Ecosystem Health 2016,585-SW,585,SW,0.23441282638129798,0.011999020807840375,0,0,0,0,0,0,0,0,0,0.09509478177852851,0,Yes
ABMI Ecosystem Health 2016,586-NE,586,NE,0,0,0.9165318600276947,1.4803236421051098,0.04496481912110138,0,0,1.2469283792765686,0,0,0,0,0.76929529237647,Yes
ABMI Ecosystem Health 2016,586-NW,586,NW,0,0,0,0,0,0,0,0.40743277974200875,0,0,0,0,1.3436033622711339,No
ABMI Ecosystem Health 2016,586-SE,586,SE,1.0212844234492526,0,0,0.7700975656639827,0,0,0,1.436717976381464,0,0,0,0,2.286380175517933,No
ABMI Ecosystem Health 2016,586-SW,586,SW,0,0,0,0.94658665140047,0,0,0,1.8749703992600777,0,0,0,0,1.6611165474372775,Yes
ABMI Ecosystem Health 2017,587-NE,587,NE,1.7439605026028333,0.006836915667099565,0.04483539286828367,0,0,0,0,0.5430882896319597,0,0,0,0,0.04620184685038643,Yes
ABMI Ecosystem Health 2017,587-SE,587,SE,2.3469717994509356,0,0.061406570411978244,0,0.9681565449923303,0,0,0.02543207063494963,0,0,0,0,0.3562428221274225,No
ABMI Ecosystem Health 2017,587-SW,587,SW,2.2924414558347115,0.11897180219705339,0.00888247301147207,0,0,0,0,1.6900859786558742,0,0.021459204847403955,0,0.09211039054909553,0.013729343205558351,Yes
ABMI Ecosystem Health 2017,588-NE,588,NE,0,0,0,0,0,0.3557177535351842,0,0,0,0,0,0,2.6874908852579606,Yes
ABMI Ecosystem Health 2017,588-NW,588,NW,0,0,0,0,0.017675825447605372,0,0,0,0,0,0,0.019726814350282902,0.5891828166705814,No
ABMI Ecosystem Health 2017,588-SE,588,SE,0,0,0,0,0,0,0,3.6094062774038584,0,0,0,0.06466169754400938,0.1556236147776858,No
ABMI Ecosystem Health 2017,588-SW,588,SW,0.03839596029480327,0,0.037958214294312606,0,0.11031598140154714,0.834879527970955,0,0.10482509755127595,0,0,0,0,0.01644512613998957,Yes
ABMI Ecosystem Health 2017,589-NE,589,NE,1.1755333465002753,0,0.12745018538852707,0,0,0,0,0,0,0,0,0.07880760477216844,0,Yes
ABMI Ecosystem Health 2017,589-NW,589,NW,0,0,0.012723756964647597,0,0,0,0,0,0,0,0,0.2114054309958508,0.03465635662113276,No
ABMI Ecosystem Health 2017,589-SE,589,SE,0,0,0.028770872756971117,0,0,0,0,0,0,0,0,0.01970190119304211,0.03455121548350647,No
ABMI Ecosystem Health 2017,589-SW,589,SW,0.48743441158592254,0,0,0,0,0,0,1.8131673499065313,0,0,0.02141771373338364,0,0,Yes
ABMI Ecosystem Health 2018,590-NE,590,NE,0,0.0338995087236961,0.1198139316329756,0,0,0,0.024462470767651907,0,0,0,0,8.510056638159764,0,Yes
ABMI Ecosystem Health 2018,590-NW,590,NW,1.3464386058300186,0.15955811193242253,0,0,0,0,0,0,0,0,0,0.16172360739628466,0,No
ABMI Ecosystem Health 2018,590-SE,590,SE,0.13819423931501384,0,0,0,0,0,0,0,0,0,0,0.3497999826201964,0,No
ABMI Ecosystem Health 2018,590-SW,590,SW,0,0.7426065835662679,0,0,0,0,0,0,0,0,0.29148833773303234,1.3868466010560359,0,Yes
ABMI Ecosystem Health 2018,592-NE,592,NE,0,0.13967019460079802,0,0,0,0,0,0.21860654372811472,0,0,0,1.6352390637154464,0,Yes
ABMI Ecosystem Health 2018,592-NW,592,NW,0,0.023513226294129136,0,0,0,0,0,0.23003113397089264,0,0,0,0.44510490636274724,0,No
ABMI Ecosystem Health 2018,592-SE,592,SE,0.0705933244892962,0,0,0,0,0,0,0.17453492875869356,0,0,0,2.776460966825449,0,No
ABMI Ecosystem Health 2018,592-SW,592,SW,0,0.1660064682347267,0,0,0,2.3125311495885605,0.04060797066388769,1.046295238275923,0,0,0,0.9683881407294661,0,Yes
ABMI Ecosystem Health 2016,593-NE,593,NE,0.40463976413414504,0,0,0,0,0,0,0.9271771948040063,0,0,0.0776392122835157,0.3575485100988775,0.1228053644646267,Yes
ABMI Ecosystem Health 2016,593-NW,593,NW,0.043441538844093006,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,593-SE,593,SE,0,0,0,0,0,0,0,0,0,0,0.1541586892720721,0.07099403516195653,0,No
ABMI Ecosystem Health 2016,593-SW,593,SW,0.6937679271048846,0,0,0,0,0,0,0,0,0,0,0,0.05452502228859736,Yes
ABMI Ecosystem Health 2016,594-NE,594,NE,2.565128626836708,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,594-NW,594,NW,0.031342323503196025,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,594-SE,594,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,594-SW,594,SW,0.8320153965117351,0.08161453921352924,0,0,1.4452407307674193,0.04560872176025892,0,0,0,0,0,0.37709344134537554,0,Yes
ABMI Ecosystem Health 2016,595-NE,595,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,595-NW,595,NW,0.06832280429051493,0,0,0,0,0,0,0,0,0,0,0,0.11442308668980866,No
ABMI Ecosystem Health 2016,595-SE,595,SE,2.0382551689792336,0.014361735631253697,0,0,0,0,0,0,0,0,1.0952240304450482,0,0,No
ABMI Ecosystem Health 2016,595-SW,595,SW,0.539367524261325,0.06737705133705109,0.014099611046636915,0,0,0.2884445721000649,0,0,0,0,0.22787628079447117,0,0,Yes
ABMI Ecosystem Health 2015,599-NE,599,NE,0,0.43410097321746655,0,0,0,0,0,1.0118096209587608,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,599-NW,599,NW,1.0818874426079301,0,0,0,0,0,0,0.058276782180646386,0,0,0,0,0,No
ABMI Ecosystem Health 2015,599-SW,599,SW,0,0,0,0,0,0,0,0.09915673425048215,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,6-NE,6,NE,0,0.4270447339601116,0,0,0,0.011695736428073408,0,0,0,0,0,0.46651739078427523,0,Yes
ABMI Ecosystem Health 2017,6-NW,6,NW,0,0.011776623217628034,0,0,0,0,0,0,0,0,0,0.03865389298366244,0,No
ABMI Ecosystem Health 2017,6-SE,6,SE,0,0.01480820145179567,0,0,0,0,0,0,0,0,0,0.6814801946852526,0,No
ABMI Ecosystem Health 2017,6-SW,6,SW,0,0.6495107799008071,0,0,0,0,0,0,0,0,0.9589170592352981,0.18233416862378554,0,Yes
ABMI Ecosystem Health 2015,600-NE,600,NE,0.41193715060657393,0,0,0,0,0.08839439387612424,0,0,0,0,0,0,3.4360206743633204,Yes
ABMI Ecosystem Health 2015,600-NW,600,NW,7.660374908767024,0,0,0,0,0.015189268088407022,0.04087860699599007,0,0,0,0,0,3.2524397799363935,No
ABMI Ecosystem Health 2015,600-SE,600,SE,0.6362636229354105,0,0,0,0,0,0.04087860699599007,0,0,0,0,0,9.654092592604071,No
ABMI Ecosystem Health 2015,600-SW,600,SW,2.5636902265860004,0.5103584814686591,0,0,0.375348823135765,0,0,0,0,0,0,0,2.936506036535507,Yes
ABMI Ecosystem Health 2015,601-NE,601,NE,0,0,0,0,0,0,0.05010584039748335,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,601-NW,601,NW,0,0,0,0,0,0,0,0,0,0,0,0.06492671984070696,0,No
ABMI Ecosystem Health 2015,601-SE,601,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,601-SW,601,SW,1.424980799818926,0,0,0,0,0,0,0.9617809326833304,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,602-NE,602,NE,0.9083554002386716,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,602-NW,602,NW,0.27570650849687195,0.23055597003830236,0,0,0,0,0,0.037025956051703876,0,0,0,0,0,No
ABMI Ecosystem Health 2017,602-SE,602,SE,0.903218235599846,0,0,0,0,0.03802170846640167,0,0.030792050232254533,0,0,0,0,0.17840696478529006,No
ABMI Ecosystem Health 2017,602-SW,602,SW,0.7852292618531831,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,603-NE,603,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,603-NW,603,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,603-SE,603,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,603-SW,603,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,604-NE,604,NE,0,0,0,0,0,0,0,0.3026045958235313,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,604-NW,604,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,604-SE,604,SE,0,0,0,0,0,0,0,0,0,0,0,0,0.02419542839862384,No
ABMI Ecosystem Health 2017,604-SW,604,SW,0,0,0,0,0.0914199236671263,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2018,605-NE,605,NE,4.5911354366081225,0,0,0,0.02992962705903773,0,0.13063014462233613,0,0,0,0,1.600414132678365,0,Yes
ABMI Ecosystem Health 2018,605-SW,605,SW,0.09971982328852666,0,0,0,0,0,0,0.4161902262508497,0,0,0,0.7205370979328607,0,No
ABMI Ecosystem Health 2018,606-NE,606,NE,0.07946760046628694,0,0,0,0,0,0,0,0,0,0,0,1.798658745164758,Yes
ABMI Ecosystem Health 2018,606-SW,606,SW,0.0599529495373218,0,0,0,0,0,0,0,0,0,0,0,0.845953257877443,No
ABMI Ecosystem Health 2018,607-NE,607,NE,0,0,0,0,0,0,0,0,0,0,0,0,0.510784284240761,Yes
ABMI Ecosystem Health 2018,607-SW,607,SW,0.5110498763246497,0,0,0,0.02615300703982428,0,0,0,0,0,0,0,0.16119338301453615,No
ABMI Ecosystem Health 2016,608-NE,608,NE,0,0,0,0,0.1542128825799234,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,608-NW,608,NW,0,0,0.01353591166451872,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,608-SE,608,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,608-SW,608,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,616-NE,616,NE,0.9859448073702519,0,0.4557091257108069,6.340570342136133,0,0,0,0.4925773443290288,0,0,0,0,9.31526651371291,Yes
ABMI Ecosystem Health 2016,616-NW,616,NW,0.9488639111862195,0,0.02411722351792802,0.06016633702812168,0,0,0,5.823358101644501,0,0,0,0,3.4744034636154613,No
ABMI Ecosystem Health 2016,616-SE,616,SE,0,0,0.02411722351792802,1.1350618807308148,0,0,0,0.04492638393906246,0,0,0,0,4.708437881018865,No
ABMI Ecosystem Health 2016,616-SW,616,SW,0,0,0.9527211860080889,1.3048975197330235,0.04835839037552413,0,0,0,0,0,0.09926540213618777,0,0.4086872819489785,Yes
ABMI Ecosystem Health 2016,617-NE,617,NE,0,0,0,0,0.04570996183356315,0,0,0,0,0,0,0,0.6333341971474168,Yes
ABMI Ecosystem Health 2016,617-NW,617,NW,0,0.47734128514414154,0.946439369165695,0,0,0,0,1.3894143084020272,0,0,0,0.755640767144778,0.5191223844475328,No
ABMI Ecosystem Health 2016,617-SE,617,SE,0,0,0,0,0,0,0,3.141832092488152,0,0,0.16615963088407465,0.5890902763619222,0.7625152470313538,No
ABMI Ecosystem Health 2016,617-SW,617,SW,0,0.24464453060235594,0.25816917580551213,0,0,0,0,0,0,0,0,0.2550692565170631,0.5876784406478244,Yes
ABMI Ecosystem Health 2016,618-NE,618,NE,2.9938380123700243,0,0.022038152525003192,1.1060965084213759,0,0,0,5.991035248363442,5.583662845704298,0,0,0,4.44281806002666,Yes
ABMI Ecosystem Health 2016,618-NW,618,NW,0.3482097746813248,0,0.24134033900712507,11.217422632759124,0,0.18548702258764901,0,2.0717679665979523,0.7706019381470999,0.09929179276535863,0,0,34.78801176883218,No
ABMI Ecosystem Health 2016,618-SE,618,SE,0.6018592828913546,0,0.7596084015265556,4.152689357374634,0,0.10275492265043518,0,0,6.0934472348937865,0,0,0,9.652196082199108,No
ABMI Ecosystem Health 2016,618-SW,618,SW,0,0,0.4279093916801886,1.5550499241793176,0,0,0,1.079067477443479,0.1106999339052722,0,0,0,3.649503106547314,Yes
ABMI Ecosystem Health 2017,619-NE,619,NE,0.775843949671207,0,0.02681565412133256,0,0,0.09061798384149605,0,0,0,0,0,0,0.7196117765366714,Yes
ABMI Ecosystem Health 2017,619-NW,619,NW,0.28460464303874394,0,0.0089398553994184,0,0,0,0.01543667676771653,0,0,0,0,0.41879569554934476,0.12021334314633675,No
ABMI Ecosystem Health 2017,619-SE,619,SE,0.016397051426446877,0,0,0,0,0,0,0.025054638611127583,0.02241776768705054,0,0,0,1.5554207488419431,No
ABMI Ecosystem Health 2017,619-SW,619,SW,6.329248012377677,0,0.3867284526573134,0,0,0,0,0.008692950915467273,0,0,0.12739641853620245,0,1.521386216308864,Yes
